"latitud","longitud"
41.4121874135914,2.16548101534868
41.37416,2.15483
41.4029804,2.17179970000007
41.4245035182841,2.17481383143638
41.394400782216,2.16710790370482
41.3994344121991,2.20687010365517
41.3994636823689,2.20527421993862
41.40034,2.20746
41.401763315708,2.20554577152357
41.39963,2.20528
41.3903,2.1712
41.3911261,2.1548665
41.3998676139327,2.16203917558745
41.3928278128993,2.16809055053147
41.4165431,2.1912141
41.3807927494235,2.17618386833698
41.38286,2.16073
41.4051589,2.2145801
41.3721488195831,2.16224186576858
41.4037938201311,2.18014187891809
41.3793216121843,2.16647169484686
41.3967427,2.1773937
41.3997707713322,2.20705223951755
41.40104,2.20526
41.40137,2.20569
41.3796768342922,2.16563860814095
41.40446,2.17007
41.4202221466769,2.17467082441738
41.41598,2.1776
41.4159462494165,2.17758993315768
41.3854715666803,2.17232932159319
41.4156221840133,2.20313061028719
41.3814668868382,2.17567743370936
41.3803392,2.1605462
41.3817454687826,2.15111574471942
41.3852370225618,2.16509323924541
41.3825490498925,2.1892378820784
41.40091,2.20735
41.40002,2.20538
41.3995750021042,2.20684396052294
41.40159,2.20754
41.40008,2.20574
41.3990017417836,2.17740086584047
41.3907490825485,2.19061858269041
41.3822569412415,2.17178572499997
41.37868,2.18999
41.3789731571726,2.13478092039641
41.38412,2.16295
41.4009706937793,2.16698166295661
41.43042,2.17738
41.3822909,2.1688275
41.3896758450476,2.17728350531362
41.3935554,2.1606751
41.39849,2.15272
41.37372,2.15868
41.3879037222533,2.1768038567683
41.3923533664389,2.18184250633136
41.3967427,2.1773937
41.3967427,2.1773937
41.3967427,2.1773937
41.3967427,2.1773937
41.379988366728,2.17064434363243
41.3876570221573,2.17938577743155
41.3790774,2.1880726
41.40369,2.15022
41.4024,2.15511
41.37958,2.17009
41.4117926,2.1806135
41.392125338438,2.19164039948108
41.3940289,2.1772596
41.3932,2.1765
41.38202,2.15045
41.4061003,2.1898985
41.3893230870616,2.19572268880833
41.399766,2.1825865
41.3894194330544,2.17896942371875
41.3993408452377,2.14775833534895
41.3781732102213,2.17146832148999
41.37503,2.16993
41.3843092718539,2.13777119685307
41.37234,2.162
41.3858931,2.1342554
41.38427690227,2.15650257817129
41.4077846,2.1397308
41.3927,2.16836
41.38684,2.13307
41.387280808964,2.10499657051311
41.3807972,2.1591148
41.38831,2.17712
41.38876,2.17708
41.37084,2.1384
41.3847894,2.1516623
41.4123152,2.1585314
41.3750456433811,2.1248506759282
41.4000477,2.1838485
41.3813414313497,2.16253633968207
41.3847894,2.1516623
41.38091,2.16076
41.38246,2.16233
41.3851,2.1723
41.3813707156344,2.17729211205603
41.394278358197,2.16062584418413
41.3882,2.1761
41.4369752048116,2.17396124489547
41.3800274,2.1521036
41.364998466803,2.13688000005037
41.4076915640442,2.13751378207299
41.3648681701032,2.1370607988283
41.3884417187904,2.17380671620875
41.4029940535929,2.1429638329351
41.3993008184817,2.17305747533385
41.37096,2.16017
41.38702,2.15272
41.40853,2.13912
41.3996684,2.1666106
41.4006903307578,2.17637593495927
41.3692290178401,2.15991650276862
41.3764679548368,2.1566144137194
41.37472,2.16517
41.3635087386087,2.14155094998917
41.37845,2.16434
41.3736773,2.1642631
41.4227506176703,2.1761166232058
41.40609,2.1865
41.4116,2.2055
41.37733,2.1621
41.4115681143498,2.14905262882252
41.3775965,2.1889373
41.3698466558506,2.14374268726679
41.4031430642976,2.17483162879944
41.43008,2.18565
41.3774533915565,2.17838712698363
41.4072563852339,2.15121360279316
41.4009156601127,2.15889992059977
41.4273098159557,2.13247939770293
41.3923938910225,2.16994768177378
41.3925553543549,2.16977745064745
41.39258,2.16966
41.39207,2.17116
41.3919,2.17122
41.3811042105559,2.1670857080553
41.3952741862808,2.19741555809773
41.38009,2.18061
41.3987668,2.1541757
41.3811740773222,2.18069238183165
41.38658,2.13659
41.3806090740128,2.18115711087375
41.3765980891132,2.13189919618832
41.3787175201405,2.15252501602563
41.4126874245037,2.14076995823342
41.40169,2.17524
41.38184,2.16388
41.38203,2.16351
41.3809809752022,2.17491410284394
41.3826561647618,2.17574366295421
41.40457,2.19814
41.3692,2.14096
41.3796865131873,2.14595104981518
41.3991914221166,2.17292893804911
41.39864,2.12525
41.3875170880455,2.17996942960654
41.375793212935,2.12549903888655
41.3814506,2.1655815
41.3909793,2.1999156
41.4083137865861,2.13857299162904
41.3997467805299,2.17459147090103
41.40878,2.16716
41.4065774053294,2.18794362831197
41.38033,2.17894
41.3771,2.15501
41.3792974364816,2.17318313770618
41.3774954852597,2.17361270761402
41.3782223519015,2.17313090072135
41.3978,2.18621
41.3916523,2.1939471
41.4350734553115,2.15923022478819
41.3916523,2.1939471
41.4156215,2.1142176
41.40708,2.17267
41.387837281548,2.16707083220645
41.378143598868,2.17312258892904
41.3782016992684,2.17205915873469
41.4078108,2.2038888
41.3797097663237,2.17096524085277
41.4069684,2.147286
41.3997080477697,2.17511193715676
41.38899,2.18169
41.3897703336862,2.14349333846922
41.37914,2.16185
41.39053,2.1433
41.3879142541656,2.18135171563882
41.4154118,2.1877208
41.3894116356671,2.18092168569876
41.40211,2.13617
41.3847182743496,2.15544909399078
41.4012685100647,2.17666675044457
41.38211,2.16657
41.387801699945,2.1675118791326
41.4024548110639,2.18324960759794
41.3814597,2.1739701
41.3913698429601,2.17656602141511
41.3960579856528,2.16814221984723
41.3817,2.157
41.38362,2.16416
41.4041297,2.1792444
41.3842544556,2.1458110809
41.3753,2.16568
41.3925366,2.1918844
41.4060103186443,2.13760857165347
41.40151,2.17527
41.385368,2.15525
41.3746611583321,2.16392126772717
41.385237,2.155402
41.3741895903822,2.15747036710774
41.4057765895304,2.13627717321661
41.3746153631327,2.15550770278571
41.3722992723629,2.15719325337169
41.3874,2.16857
41.39752,2.14499
41.3739861326,2.16279120212303
41.4020538006749,2.15339926288741
41.3720292940911,2.16848800560602
41.37363,2.169
41.3718362514858,2.16697197773907
41.4057283243004,2.13798165212145
41.3807312853016,2.15851330251207
41.4039366814472,2.1523531588107
41.4076426888757,2.13587168313047
41.40221,2.15217
41.3803096745955,2.1610653565458
41.4023901147912,2.15431289939204
41.404435952953,2.1540028764976
41.3765776832188,2.16664809858873
41.37658,2.16638
41.4074849902658,2.18456527097449
41.3746809703268,2.16631310226792
41.3793753944468,2.16848304934654
41.38005,2.16484
41.37951,2.17415
41.3786396996122,2.15265678171434
41.3772424352842,2.15290265925465
41.3969439682876,2.12963878037889
41.4038533,2.1770139
41.3760110260666,2.17236433178186
41.39432,2.1751
41.3803124448539,2.17534713243774
41.38169,2.17337
41.4068527143661,2.17034187137883
41.3810943263537,2.17327246060402
41.3906087855951,2.14964772444925
41.40904,2.14768
41.38269,2.1605
41.4059742,2.1605186
41.40754,2.14887
41.42418,2.20889
41.4059742,2.1605186
41.4059742,2.1605186
41.41784,2.21291
41.3843073749742,2.14460545997899
41.37866,2.16573
41.3752488,2.1528325
41.38109,2.15888
41.38384,2.14271
41.38074,2.15026
41.3809,2.15166
41.384888496451,2.20143600555747
41.3808774121411,2.15027292096115
41.37864,2.14983
41.43517,2.16708
41.3734878190468,2.1321888640523
41.3828158459242,2.16725992480353
41.3811207,2.1897323
41.38069,2.16193
41.3952974507111,2.19481913898064
41.37331,2.13176
41.37797,2.18974
41.3758286280423,2.17400416731834
41.40929,2.13884
41.3909342234147,2.12076332420111
41.4184415,2.1712811
41.4386557023714,2.16495920740289
41.4065408,2.1838101
41.3864263419609,2.17976807438988
41.4065408,2.1838101
41.4060849,2.2046468
41.4060849,2.2046468
41.4060849,2.2046468
41.3943042,2.1669577
41.4055104,2.1762461
41.39989,2.17974
41.39872,2.20377
41.3953109329531,2.16824648364922
41.40971,2.18044
41.3851675466913,2.16368641787243
41.4110715734476,2.18444433063269
41.40678,2.20446
41.3859194,2.16672466137695
41.389289328057,2.16378710524896
41.3769835523414,2.12534191280025
41.38196,2.18661
41.4005685107671,2.14918502406781
41.3850219446768,2.18205268692263
41.3801899,2.1756529
41.3926254815525,2.18967378708157
41.4160906036248,2.17638596892357
41.3716075748683,2.16009439100581
41.3781137588126,2.1730218338618
41.3847094867801,2.18065000242847
41.401439866301,2.14822569583564
41.4008966,2.1490339
41.4008966,2.1490339
41.376615097273,2.14394733309746
41.37462,2.17363
41.3762481747708,2.17159352573922
41.37487,2.17367
41.37614,2.17215
41.37594,2.17352
41.4030634074476,2.16626056072735
41.38426,2.16821
41.37936,2.14586
41.38428,2.1608
41.38138,2.175
41.4084291,2.1742257
41.373970876212,2.15582516044378
41.37851,2.16585
41.39504,2.12386
41.394451045094,2.16961351623549
41.4066794,2.1822139
41.427959,2.1904216
41.40338,2.15336
41.4187236987632,2.15011043894605
41.38758,2.17993
41.4112408,2.1697133
41.3910704,2.1514744
41.4130985038053,2.22051954879218
41.3841425952577,2.15573645773042
41.379663,2.1707476
41.3934122022436,2.1710790146728
41.3742458020162,2.1619916
41.38332,2.17003
41.3928829503731,2.18061219481482
41.3804431360081,2.18862035993394
41.3823296671329,2.16557685393829
41.3886232,2.1520881
41.38998,2.1248869
41.400780905,2.174068884
41.3805176626951,2.1797061292478
41.3866951114106,2.18136070506056
41.38916,2.16859
41.3794331393228,2.16539989817643
41.37813,2.16389
41.3783426581073,2.16424318229921
41.4170209,2.1778017
41.41688,2.18648
41.38853,2.15683
41.39025,2.15693
41.38988,2.15504
41.3883516621458,2.15687976053605
41.3743177085151,2.1268850004762
41.3920695741687,2.17671278041207
41.4056875219179,2.15198694664179
41.3913052856193,2.19098905377452
41.385223,2.1744609
41.4262817867373,2.17895689057796
41.37848,2.17324
41.3806866357873,2.16076774237222
41.3744814,2.1268989
41.3764017877138,2.17496414330471
41.3845105027332,2.15761632014756
41.3921902,2.1690672
41.4054444805831,2.17947997190583
41.3761554587366,2.16842315196143
41.38164,2.14742
41.407809,2.1638123
41.3777188474341,2.16187211425608
41.38924,2.17152
41.42469,2.15107
41.3832671611015,2.1817185357213
41.3832361321362,2.17832780523195
41.3839749642178,2.15560956475885
41.38221,2.15371
41.399508,2.1773279
41.3917586,2.1572353
41.4076475,2.1728293
41.38018,2.16796
41.3823185699564,2.18446056411821
41.4150874,2.1618895
41.4091397151474,2.17061378880086
41.3771506964697,2.17318872393211
41.3761,2.16995
41.3959002436234,2.14201779066884
41.3796816,2.177247
41.40001,2.15557
41.3793501572009,2.17248527779276
41.37927,2.17211
41.3845055969997,2.18413155695306
41.3966819,2.2021997
41.4197356,2.1759792
41.4169707065394,2.16680667033384
41.40012,2.15562
41.3996291225547,2.15486105559669
41.4001338528698,2.15387356150494
41.399780365894,2.1537718041991
41.4006841003038,2.15261639697288
41.3941839932702,2.17972030780228
41.3896,2.19753
41.3870070815918,2.18028582046055
41.3844807269516,2.16240841166994
41.4104477,2.1865879
41.38353,2.14507
41.4044008,2.1817741
41.3796,2.17279
41.3933058632242,2.16910110497858
41.3808633155114,2.18171951731914
41.3967612249035,2.14770036941447
41.39027,2.16161
41.3982055234727,2.14959244242163
41.37471,2.17183
41.3810497226947,2.14860630268115
41.37574,2.17178
41.3832037,2.1621966
41.3822064801312,2.16977903046341
41.3875863984326,2.18009592035647
41.3894319605451,2.15795706266138
41.3893985706451,2.15773689016617
41.38014,2.1662
41.37921,2.16016
41.37993,2.16599
41.3777999959771,2.16514399806021
41.37801,2.16679
41.41325,2.10696
41.3706777,2.1446025
41.38322,2.15626
41.3864916715575,2.15784013696024
41.4077846,2.1397308
41.3809628938331,2.19037861849451
41.4054307,2.183166
41.3866011685932,2.17738760188577
41.3971353850961,2.19527316353861
41.3817466,2.1595676
41.3857693999108,2.16584375573885
41.3812817,2.1736481
41.3815472,2.1739977
41.3817517530278,2.15956751257181
41.3846033,2.1579653
41.3898695,2.1759773
41.411151262916,2.14212913057757
41.3923684426338,2.15157959410243
41.3725582181206,2.17025930003975
41.391,2.17188
41.3723128903795,2.16986151459814
41.4026003,2.1763206
41.4026003,2.1763206
41.3793,2.15991
41.3927095471124,2.17425630016165
41.3762536,2.1461679
41.4285706,2.1831319
41.377095,2.1451492
41.3854001259664,2.15063967463307
41.37367,2.15807
41.3861253296346,2.17451922142393
41.38671,2.16747
41.3913538151365,2.17650904365923
41.3997427307395,2.17626934379707
41.41019,2.17214
41.40002,2.15707
41.38757,2.17909
41.3765682,2.1332724
41.4050254,2.1733468
41.3807832745305,2.17844184674227
41.3845858,2.1625612
41.3912160350313,2.15338715819799
41.3856227207037,2.17969932141308
41.3810788354991,2.16047384542736
41.4088544643458,2.18052384517201
41.3792335392429,2.18900542706251
41.4036759314467,2.18018209309745
41.41077,2.18163
41.38852,2.17274
41.3922843,2.1682227
41.3913696650064,2.16100304325351
41.389702,2.1557107
41.3844180051563,2.15939710630968
41.3849327,2.1430654
41.3849327,2.1430654
41.4025335497527,2.18136864140574
41.3835739,2.1801599
41.3716423535477,2.16336242062517
41.4141064,2.1909148
41.411433,2.1523722
41.37241,2.16435
41.3782755663028,2.17303199907428
41.4002950526659,2.15918166976047
41.3878714242238,2.17273413988553
41.3893894038165,2.17234312164929
41.3858248588571,2.17486244160559
41.3852967609209,2.17537439885171
41.38811,2.17053
41.3797915,2.1772059
41.3888166451532,2.17254700958
41.3855062362102,2.15718508489122
41.4027390305474,2.17183421301788
41.380453964495,2.17754696249592
41.3806386,2.1878909
41.4176067,2.201247
41.41690426524,2.14357777310519
41.39906,2.1644
41.4013337,2.1379503
41.396453,2.1246226
41.3857574950574,2.18220463068846
41.404911,2.1746495
41.3802522011886,2.17774382986373
41.38246,2.13988
41.3806207702142,2.17880180573659
41.38326,2.1628
41.3816213330855,2.19133061336331
41.383,2.16003
41.3935541880203,2.178304149956
41.380962142721,2.17847388608986
41.3953807087471,2.17699233793604
41.3951306892502,2.17664971077656
41.385,2.18094
41.3836082767008,2.17167246117303
41.3893472774993,2.18097323151154
41.3812763845663,2.1470217311092
41.3939495713696,2.15347975719251
41.37182,2.14562
41.38757,2.1802
41.37944,2.14657
41.3821,2.16579
41.3775661,2.1784515
41.40591,2.16867
41.38089,2.19278
41.3981429029308,2.18625580684024
41.39862,2.18605
41.396714428273,2.18567801034399
41.3988454940845,2.18478227706216
41.3988865203266,2.1843827722691
41.4186093275471,2.19739337153891
41.37372,2.15685
41.3838844706707,2.17355563375526
41.38641,2.17678
41.3851,2.16495
41.4215311691577,2.15238610679061
41.37976,2.15139
41.40458,2.16768
41.40642,2.17817
41.3795267826126,2.16798403785021
41.4171469,2.212743
41.3820801125295,2.17644377926172
41.3786496312486,2.17789068818092
41.37998,2.15789
41.4028683062369,2.15658004887976
41.4034796526393,2.15647922580793
41.4020169587351,2.1557224447748
41.40389,2.15638
41.40213,2.15429
41.402635659106,2.15623195706493
41.4027526426798,2.15429709717815
41.40214,2.15431
41.4020498514214,2.15595400217953
41.40219,2.15422
41.4043369401183,2.15603940164521
41.40409,2.15626
41.3772,2.17146
41.4257156866276,2.15762861381564
41.4087249512114,2.14725542663645
41.4019844847648,2.17048323552217
41.373918531673,2.16171251621496
41.3858388,2.1320012
41.38779,2.17999
41.37971,2.15567
41.40203,2.16215
41.4202056835274,2.21343850074053
41.372682711956,2.13601485655635
41.4578977540742,2.17512877700954
41.42449,2.14431
41.424739117147,2.14406710534257
41.37326,2.16423
41.42284,2.14584
41.4237232792082,2.20100416605402
41.3804758110416,2.15466819906745
41.37723,2.18861
41.3624590556784,2.13988989006197
41.37561,2.18878
41.416927364121,2.18400914222002
41.4067205119913,2.16600766122315
41.3998882020451,2.20394321692873
41.3855320522929,2.16523234509288
41.3833,2.16556
41.386837573924,2.15713521092226
41.38526,2.16469
41.40136,2.16421
41.38005,2.14686
41.3963309,2.1693743
41.3961026743761,2.18633808748964
41.3805344084592,2.16891903430223
41.397199326524,2.1944779842179
41.3862516066579,2.15597789720188
41.3742781391442,2.15710918865822
41.3817691,2.1797112
41.4150076187913,2.18396644699404
41.4072408832697,2.16885223818878
41.420975206312,2.131828434363
41.4070778206198,2.16883923283852
41.38953839369,2.15807514322104
41.3840881471721,2.17896816222002
41.42675,2.15581
41.38439,2.18043
41.3860655161456,2.17818168831147
41.37607,2.16564
41.4266510327435,2.15690814027824
41.3808919081064,2.18353076935614
41.3790432150896,2.17529785628955
41.3735872709256,2.15650605713439
41.4033675330945,2.20496447994383
41.3843752915693,2.17401595540913
41.3817705381046,2.18823736684809
41.4024315344797,2.20503161354422
41.3789450470055,2.17682630417108
41.4024785062013,2.20658002988278
41.40205,2.20497
41.4022266644181,2.20471380015694
41.4219739,2.1323514
41.381450215892,2.15742010394734
41.38126,2.16682
41.4545194,2.1923196
41.3952904666763,2.19067153677002
41.4002227553386,2.20164764159757
41.4072003634878,2.15053550899029
41.3982249,2.2047571
41.38851,2.17099
41.3866411423713,2.16185395190621
41.401804881578,2.20378241060975
41.3793403919212,2.16812377710323
41.3769549874601,2.17493187636137
41.3802444776597,2.15104191052587
41.4219739,2.1323514
41.379103625556,2.16905622714427
41.4025214,2.1604695
41.3818514231322,2.17985246192898
41.38731,2.17253
41.38329,2.1649
41.37369,2.15718
41.3776594928126,2.17481622235146
41.3806705750752,2.17923318477223
41.4023767490532,2.16850498338304
41.38664,2.15576
41.3763312998093,2.1349099650979
41.38469,2.16587
41.3750080775659,2.12423511535542
41.37476,2.12399
41.38078663535,2.17919002803764
41.3749277166461,2.12526730369729
41.37474,2.12562
41.4051741331166,2.1577570196765
41.3914299937217,2.15249385684729
41.3928801926647,2.15624144217538
41.39949,2.15924
41.3832563533285,2.17021123028451
41.4060415863502,2.20442343503237
41.3809582643882,2.13477720619166
41.3779534256724,2.17152265042489
41.3778034434737,2.17158063313464
41.4119116053253,2.1694179355662
41.3886492,2.150281
41.4098449825103,2.15787202119827
41.3759642949245,2.16621119303651
41.3774954582602,2.14305644448719
41.3784606474119,2.17264789199968
41.3720038,2.1368793
41.3870631,2.1800767
41.3911681107757,2.16535054723354
41.4129359670296,2.18245213937887
41.3733086719759,2.13269526383011
41.4433474,2.1825482
41.3887520204186,2.1764512446637
41.3844884,2.1544189
41.4234850508981,2.15058546513319
41.368430732735,2.1378836993307
41.3867729472737,2.13810407421061
41.3815881803176,2.18688919505951
41.3976421,2.1703724
41.3805628358231,2.16896161437035
41.4077805998066,2.15833683328907
41.3766536310899,2.19160211313459
41.38854,2.17784
41.3965564790757,2.16861672049783
41.4105987405673,2.18517866357428
41.40169,2.1536
41.3816568691542,2.15534999384457
41.37949,2.14772
41.3820865242486,2.1766043520769
41.3833524128451,2.17685161434344
41.38109,2.17724
41.3977537,2.1760916
41.38945,2.14405
41.3720931,2.1314706
41.3758405073926,2.17200652801645
41.4316825,2.0966481
41.3864233091535,2.17724116790891
41.3758719853848,2.16201694123726
41.37409,2.14105
41.38824,2.15964
41.4015353102202,2.1557484239432
41.398069,2.1531345
41.3891615446471,2.15727279148265
41.4103849257319,2.21012763729932
41.4008055325831,2.168224704607
41.3984021,2.1844569
41.3756081,2.1705669
41.379163,2.1627957
41.3860778783907,2.17045144212534
41.4001948359176,2.16416878003506
41.3879177608303,2.14448920804439
41.4034275485814,2.1977184496962
41.37301,2.13985
41.3582688310592,2.13760989151226
41.3967361751047,2.14758983545663
41.3898153187689,2.18077824016665
41.3953326193491,2.18015933614798
41.3746204077713,2.16465341725976
41.425047,2.1695228
41.411758,2.1701669
41.3816184807308,2.1668049839264
41.3786255305506,2.13129747183498
41.3785578780908,2.13153711855113
41.3789806058961,2.13090911939739
41.3887444440395,2.14557246275654
41.387102790823,2.14295988518554
41.3911143022658,2.16475631483378
41.4000627831251,2.16819323746541
41.3850984,2.1644771
41.418201,2.1495807
41.3815874134158,2.16526951387876
41.38702183243,2.14423758482466
41.3851097865103,2.14315992161822
41.40774,2.18115
41.3865497431876,2.14494261023248
41.3872788418218,2.14507752885894
41.40952,2.17425
41.4067868366755,2.16900100766001
41.381243135539,2.17819871165629
41.38735,2.13576
41.4001041337286,2.12111319112125
41.3754317275233,2.1405567296372
41.3809049,2.1883714
41.3939979,2.1335937
41.37577,2.17148
41.40468,2.18089
41.3710276524767,2.16261852532625
41.4094815,2.1706153
41.39658,2.15266
41.377862770811,2.13259038799737
41.3967,2.20006
41.3889803993418,2.17799654904497
41.42281,2.17608
41.39211,2.1859
41.38197,2.15997
41.37571,2.17195
41.38652,2.17286
41.4365305,2.1869802
41.4055242,2.2037315
41.4365305,2.1869802
41.38997,2.17905
41.3802482924477,2.16223931673976
41.3774993052606,2.13693776616036
41.3725110488254,2.13952870320704
41.40823,2.19567
41.41022,2.18171
41.37841,2.14533
41.3885209893032,2.1573601857691
41.3809841,2.151088
41.3903059486635,2.1589909399151
41.3948771,2.172831
41.3765293698707,2.19074476063773
41.3823,2.17602
41.38242,2.17627
41.39378,2.13949
41.3867359957199,2.18034344603271
41.3850813214548,2.18171071412298
41.3794204523773,2.1422932361338
41.37963,2.17813
41.41827,2.18565
41.4290227,2.1615037
41.43366,2.18243
41.3863074041534,2.13072939569615
41.4144894871414,2.21693531877815
41.3789506494237,2.1726816966266
41.3734693,2.1633
41.3853888325457,2.13991408525618
41.3751204433133,2.13385574209844
41.3857229358307,2.18201054425877
41.40946,2.21583
41.37254,2.1571
41.396901647,2.158580606
41.396887563,2.158572559
41.396887563,2.158567195
41.396887563,2.158572559
41.396887563,2.158572559
41.396887563,2.158572559
41.3771169326729,2.11066122143342
41.38661,2.16053
41.4033090463063,2.16074319694653
41.39643,2.1913
41.3752469612557,2.14302155340306
41.3774521145423,2.18889847397804
41.37943,2.17668
41.3953994,2.1438141
41.4060825793322,2.21817172603595
41.3915501190143,2.18715189642034
41.3983504697151,2.18532064867189
41.37834,2.16532
41.3717482,2.1592636
41.4009605,2.1557979
41.4090089,2.1855168
41.39079,2.15442
41.4062343419546,2.16168259656895
41.38514,2.17903
41.3877560213455,2.15630155191265
41.3871812711008,2.17960521405638
41.4112,2.17149
41.3875714529561,2.17196692244094
41.3926575622106,2.19162116511231
41.3826471947626,2.17851431016495
41.37433,2.1279
41.4031163,2.181871
41.39713,2.1223
41.38524,2.1554
41.4013517841255,2.17114713481619
41.3776,2.16711
41.38086,2.1748
41.4084011473471,2.14866241235372
41.3812590478392,2.17306633832764
41.3687514114627,2.13909609678174
41.4079093403205,2.14928722548367
41.40813,2.14946
41.4077,2.1492
41.3840156636786,2.1789680040658
41.37379,2.15834
41.3797700805702,2.16134599187971
41.38121,2.17964
41.38162,2.17986
41.3746524422585,2.15810906141996
41.3784719,2.1547322
41.38352,2.18242
41.3838292439252,2.15088300356924
41.4011781814448,2.15581520005798
41.4136153767344,2.13968437298781
41.3895209795731,2.18084115906973
41.3737735,2.1349546
41.3840999,2.17388
41.4205944,2.199399
41.3922555,2.1722639
41.37748,2.17324
41.3894562,2.1757831
41.4078770509338,2.14904363451583
41.37879,2.16134
41.40564,2.13786
41.4059,2.13714
41.4063030502327,2.13767430855824
41.39862,2.15772
41.40563,2.13563
41.4062440968478,2.13795077871103
41.4059983076746,2.13723890564036
41.38687,2.18335
41.445789,2.1838686
41.4102493182471,2.18166891038706
41.3921647760919,2.17737237931214
41.376540890878,2.16625720541384
41.4362879,2.1878679
41.370076572315,2.13413313031197
41.40643,2.14922
41.4170646383248,2.17619888484478
41.38152,2.1483
41.3927,2.18612
41.41414,2.22012
41.40215,2.16252
41.37862,2.12846
41.378828027932,2.16702852315888
41.4090667646796,2.19177847258233
41.40069,2.17832
41.3840999,2.17388
41.3805488,2.1760045
41.3851563906518,2.15290300632068
41.3727556948234,2.17311243205526
41.4086938415815,2.18227781739621
41.4066,2.14719
41.40809,2.1472
41.39148,2.15293
41.4012657835597,2.16578362194095
41.3960764306067,2.16789268873311
41.39819,2.16621
41.39814,2.16633
41.37955,2.17085
41.38027,2.17069
41.39454,2.14598
41.38009,2.16815
41.3942354473843,2.14591973561784
41.39383,2.14519
41.37835,2.15643
41.38,2.15667
41.4094915918706,2.16494440572525
41.4355900740268,2.19289442639619
41.3860692761575,2.15543131833226
41.3825823530341,2.14995119226212
41.3862716952346,2.16813011904907
41.3991902595279,2.20610633655214
41.3771970713795,2.14253490961631
41.4042376585661,2.2108201586722
41.3908073601393,2.16604576396795
41.38352,2.17694
41.38482,2.17688
41.4029957725695,2.20034541362964
41.3954631,2.1808837
41.40288,2.202
41.3842183401421,2.18277852924432
41.37691,2.17283
41.4014926157583,2.20193421024308
41.3783043299753,2.1742497999242
41.381439209,2.1790926456
41.3812658726274,2.17616006248175
41.3991005170022,2.20699588831884
41.3731,2.16861
41.4232849292177,2.174325697124
41.3738285019895,2.15562122984747
41.38032,2.19312
41.4086250309066,2.17236904956727
41.4101,2.15684
41.3808835966317,2.17555280774832
41.3879601414269,2.15659074048352
41.379,2.16561
41.4020971867788,2.19741805017365
41.37886,2.17385
41.3821651735958,2.17864870053795
41.3678064650677,2.14082788169249
41.39983,2.17558
41.3792370799928,2.19156442844556
41.40007,2.17666
41.4140341,2.1804695
41.4019234998666,2.17524427371854
41.400114050636,2.17656593798442
41.3679608195656,2.1424836744664
41.38515,2.17986
41.3932372548094,2.19850398509882
41.4024365157727,2.15788840364941
41.4273352537629,2.16762992431536
41.36807,2.14213
41.3924325737961,2.1870993822813
41.38346,2.16539
41.454246687352,2.19069758992946
41.3870234496661,2.19500888396278
41.3891779122502,2.19435787449393
41.37587,2.14138
41.38404,2.1777
41.3934120812817,2.1712597581613
41.4015118258723,2.16788017935558
41.37541,2.16231
41.3822020925115,2.1650623996543
41.390377,2.1243652
41.3737272277228,2.13236484047545
41.3794589,2.1666223
41.3875750496237,2.18154547143376
41.3793907655044,2.16546569019556
41.3794589,2.1666223
41.3794589,2.1666223
41.3712655,2.1478101
41.401686,2.1965169
41.38049,2.16814
41.38026,2.16636
41.40094,2.1752
41.4028994116135,2.17639012656494
41.3786635160596,2.14978740643346
41.3862473297865,2.14697382726722
41.4062532109585,2.17177341446085
41.3858791220417,2.15152062543739
41.409574457567,2.15944240882828
41.401001413574,2.15737480670214
41.4031612307977,2.14747769747792
41.39049,2.18206
41.4006804884453,2.19588266181152
41.3794655804696,2.15013693326696
41.3955105837523,2.16666732630547
41.4078795180789,2.17316386128325
41.3827679324591,2.16143554669315
41.38431,2.16165
41.3848111186791,2.16371480080107
41.4091841472164,2.17429345697753
41.38634,2.13082
41.3868131027228,2.13097923316665
41.3846981996309,2.13101028724107
41.3865634549325,2.1330798355941
41.40381,2.20871
41.37687,2.16881
41.38791851382,2.17358805724923
41.38643,2.1722
41.4017788,2.1727947
41.388531269708,2.17359416239467
41.3872127788055,2.17149818251837
41.38864,2.17318
41.3866699181562,2.1718937022152
41.4240681,2.1912424
41.3873749587901,2.15666535637333
41.3873896918853,2.15660636587756
41.3875339202577,2.15711729053141
41.41571269072,2.21817283791292
41.38205,2.14105
41.3797613987454,2.16157195653015
41.3845755106416,2.16520119125371
41.3701399529827,2.14262268173122
41.38242,2.14464
41.3893268900751,2.1577356093814
41.3725097,2.1438781
41.3740476655698,2.15902150941763
41.4253202993,2.15693058856757
41.3848,2.17735
41.3732526796837,2.1600368726907
41.4139275879007,2.19178959859929
41.4026469005988,2.15793639421463
41.4002985027516,2.16222175426487
41.3679025442082,2.1405888843559
41.38566,2.17413
41.4156312888954,2.18364028228054
41.39877,2.20454
41.4182159,2.18867
41.4286262266815,2.16833224460253
41.37652,2.14428
41.37587,2.1291
41.4381640000775,2.13667792550293
41.4104593,2.2131757
41.3988391475587,2.14901280875963
41.3791316365962,2.17232642213963
41.38722,2.17995
41.36901,2.14206
41.3691925103905,2.14201678435114
41.3712008927471,2.14419972176132
41.38707,2.15659
41.3763008,2.1893828
41.399336486658,2.17373442520447
41.38508,2.18034
41.4202605,2.1748043
41.41022,2.16609
41.3764440069408,2.1895445510745
41.37722,2.14635
41.398692781134,2.1737258788893
41.4253390903313,2.18970177966103
